gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,40,262ad0fb526a4d53b572007da60cce24,20180227,53000.0,No,0,Louisiana,44
M,50,454f568904744e3b9ac0d3049c07da0e,20180308,33000.0,No,4,Louisiana,44
M,67,4b0a951e183f4f1192f6549e28be0f36,20161217,82000.0,No,0,Louisiana,44
M,28,9c062986d2594edc828b358165082b19,20180220,59000.0,No,5,Louisiana,44
M,51,1a297cc7262d42b59fb3e34fe0166702,20140624,33000.0,No,0,Louisiana,44
M,54,4e6458c5eade4beb9b1f7d16dd8decae,20160915,88000.0,No,0,Louisiana,44
M,45,5ac2ac8754d4450e89e19a7dae63f706,20140823,87000.0,No,2,Louisiana,44
M,51,796cfeeb5d7d4c0b8468c20d589b9903,20170805,65000.0,No,2,Louisiana,44
M,53,8fecd95fe7b54cc2a130e35ba5a77f48,20160210,89000.0,No,2,Louisiana,44
M,39,c43b818111c64801ab07d0e3b9a01158,20160103,74000.0,No,0,Louisiana,44
M,20,c34d166e5c634b3eb6fd40547d930c18,20150815,61000.0,No,2,Louisiana,44
M,65,331bb33911fb4351a37f10624a9f8c47,20150921,78000.0,No,0,Louisiana,44
M,24,a464b4c6b4e84d499a7e3af6f3460694,20160325,50000.0,No,2,Louisiana,44
M,51,682db591325946118a74447bdb891603,20170131,75000.0,No,0,Louisiana,44
M,22,328327009f0a4bea89599727905a2d54,20180115,43000.0,No,3,Louisiana,44
M,27,6563b069be9741189ad1ebed59ed1b4c,20160322,40000.0,No,3,Louisiana,44
M,47,4aa37c271d454d9b883b3fb007cf0dc6,20171104,68000.0,No,3,Louisiana,44
M,48,297b3345329e48958386be1e8086e99f,20160208,60000.0,No,1,Louisiana,44
M,41,b36bf3f9b2534cdab28a1d6e2588e939,20170906,35000.0,No,3,Louisiana,44
M,44,a7c13d08e4e84411acb8fe51eb142dbe,20171121,73000.0,No,4,Louisiana,44
M,47,fab3921ad34343d28dfb70c6217a1072,20160229,62000.0,No,4,Louisiana,44
M,63,f24138ccddcb46dcb316a5d09f17a50a,20180315,54000.0,No,3,Louisiana,44
M,63,9de31fee7f30464393538af0873513a7,20160302,78000.0,No,5,Louisiana,44
M,45,e3d76b6e78c542f682a6a3bb7c3d275b,20160606,51000.0,No,0,Louisiana,44
M,39,33e4e9352ea04b559e0d0a210642ecb3,20160928,73000.0,No,3,Louisiana,44
M,52,7a217a13b2ff4413814e6c9cf1b3b927,20171005,69000.0,No,0,Louisiana,44
M,21,85a4b98da3254e0986fc5a1ee9d5c1cc,20170303,32000.0,No,0,Louisiana,44
M,32,1bfcd756898445fbb1cf02cbe082b89e,20170726,32000.0,No,3,Louisiana,44
M,67,a1cf198e6f334dcb9a4a4f6d8f6d4b84,20130828,63000.0,No,0,Louisiana,44
M,42,cf3bd0d77cdc487fb6a46a636b9e36ab,20180613,65000.0,No,2,Louisiana,44
M,58,f531c0be9e534920a98dc74e317b56ef,20170701,52000.0,No,2,Louisiana,44
