gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,38,1eed89c11cc749a4bb93d8cef032821d,20170709,74000.0,No,2,North Dakota,94
M,42,1f72799b1a53458f9615837f6c7eaddd,20150825,41000.0,No,2,North Dakota,94
M,63,f586114598794c5186b3f48b8a68e5ad,20180707,50000.0,No,0,North Dakota,94
M,49,64e635ff9c654309b42c9ae6405bd56d,20150906,91000.0,No,2,North Dakota,94
M,65,5ec47474a7244d7c8be5d44e99c39c35,20170910,116000.0,No,1,North Dakota,94
M,66,d3cc8d12f281485bb71bebb5d2900e36,20160731,47000.0,No,0,North Dakota,94
M,40,b0b441a558da4511ab7c59b4ff1284e7,20160621,59000.0,No,5,North Dakota,94
M,61,552c4891951446c8a6098caa6b6d15d2,20180118,52000.0,No,4,North Dakota,94
M,28,66897badf9c641d1925af5fdbefe1308,20171024,72000.0,No,2,North Dakota,94
M,55,e23280a162b34a94a7b45ce5d9b18b7a,20171024,118000.0,No,0,North Dakota,94
M,33,1c780ef3de0d4397ae1d854771813a66,20140716,49000.0,No,1,North Dakota,94
M,48,84f92efc819047ec88e3544570c8da30,20170417,74000.0,No,0,North Dakota,94
M,66,dd69125d21a54693840469a1ad6ca243,20171017,32000.0,No,2,North Dakota,94
M,40,ce489cb3e3b440c8b56196b08cadea1a,20170809,59000.0,No,2,North Dakota,94
M,52,346f86f3e8fd439a83e741e67e3fb74d,20170408,97000.0,No,2,North Dakota,94
M,43,5e44bc50a2b84b0a89d7246f5a85617e,20180723,99000.0,No,0,North Dakota,94
M,42,1852fd4c322746798b6128917e068aa7,20140102,57000.0,No,3,North Dakota,94
M,51,bbc52c2e02c44339ad574f4cd7c201fa,20150520,66000.0,No,0,North Dakota,94
M,26,baee2ca26186423196e80dffaa4e13f5,20140316,33000.0,No,3,North Dakota,94
M,24,f293aff29389401ba92ea7fe2a62b0bc,20150921,39000.0,No,2,North Dakota,94
M,65,7c17d1868a3b47fe9326f601a544a59e,20160513,86000.0,No,1,North Dakota,94
M,49,52795bbd3ca440acb6c213dc17628b99,20180612,68000.0,No,3,North Dakota,94
M,56,5e9e648ac1924ed19cc9665f000c0309,20170628,79000.0,No,2,North Dakota,94
M,37,db7879bc8ff14e0d8844fcde94820a60,20171125,49000.0,No,3,North Dakota,94
M,63,e633a5cfcd1b4915954a1172a879f6f1,20180110,31000.0,No,0,North Dakota,94
M,58,d711ee0002d943abbf0aec37ca338b1b,20170304,54000.0,No,0,North Dakota,94
M,30,5129a2a8e182466a9599c80e7226ea29,20150110,40000.0,No,2,North Dakota,94
M,51,8e62dbff5dac441391ee3a5564270085,20180314,42000.0,No,3,North Dakota,94
M,22,fcd42da6a4864c8e90455aff1f6c2f87,20180421,33000.0,No,2,North Dakota,94
M,39,887307808066435ea25fa51c5a6924bf,20171108,69000.0,No,0,North Dakota,94
M,18,85ba195ec59d433e81b89e72803b11b0,20140401,42000.0,No,3,North Dakota,94
M,58,c15cb865796d4edd963ff7165ebd89ef,20160702,73000.0,No,2,North Dakota,94
M,41,d5783bc35544463ea658fec3ba5077df,20180309,60000.0,No,4,North Dakota,94
