gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,34,4d15a2a5ac134c58971b910b859bec24,20171206,41000.0,Yes,0,Delaware,80
M,38,c0c3517fdf1b41ceac16d5432c7a4aa5,20171019,60000.0,Yes,2,Delaware,80
M,43,1f5c961416e64c5d88098b02b1bdf246,20140128,41000.0,Yes,1,Delaware,80
M,36,7781f37512cc47e5af0287084f857b56,20180310,51000.0,Yes,4,Delaware,80
M,66,bbdadc0af7ad49e5ae5627940eb3b4e2,20160321,72000.0,Yes,0,Delaware,80
M,58,b1a57282575b473b9d16c8b93057529b,20170913,77000.0,Yes,0,Delaware,80
M,26,cbdd0e50d9e24b60a9ff67444a2ff7ef,20150607,72000.0,Yes,2,Delaware,80
M,40,f011ba52208c4c5badede12c114b02e9,20161224,89000.0,Yes,0,Delaware,80
M,57,2989c58e050a4d06998e2b587f66473b,20160802,70000.0,Yes,0,Delaware,80
M,57,2ac8945a47504c42be8a9091ea5f0edb,20160908,91000.0,Yes,2,Delaware,80
M,50,3577fe12bcdc4ae480feb3bd325f3f47,20170625,42000.0,Yes,2,Delaware,80
M,53,e58e45b6f6f14dde8b715aa26570dee3,20170421,51000.0,Yes,4,Delaware,80
M,46,cb1eb17c082144e1affcb320bf23d856,20161013,48000.0,Yes,2,Delaware,80
M,53,03deb7cf0ebd4c7889a8a9e44df1c50a,20160627,64000.0,Yes,0,Delaware,80
M,50,5b080efe6d0c4472b60827197bf93e49,20161114,84000.0,Yes,3,Delaware,80
M,56,f93eed1eaf4a450eb3427f3fb7269c94,20170124,72000.0,Yes,0,Delaware,80
M,61,03922ce960124f4a8c4acd2a332ef296,20180215,62000.0,Yes,2,Delaware,80
M,64,fa68a4bae5c14ae7951a3a9d5b2f3e20,20171221,36000.0,Yes,5,Delaware,80
M,65,e0a9ee8fae6f497aadbdd28c82aa7484,20171015,50000.0,Yes,0,Delaware,80
M,39,8d7d3db57cbe48929746f887d29d453b,20171114,96000.0,Yes,3,Delaware,80
M,51,1fa18ac894ce457686b3d3264eb192f5,20171220,36000.0,Yes,0,Delaware,80
M,67,2c4cee9819af47e78a2a9fc5030921a8,20160203,74000.0,Yes,4,Delaware,80
M,65,62b82a6507554dfca4ca1c9775f1fabe,20180719,68000.0,Yes,4,Delaware,80
M,59,7c0a8f9b191f40d3b5b478905495864a,20170204,34000.0,Yes,2,Delaware,80
M,35,52f3d00658ea420e9680e3bacc0c93f6,20180106,55000.0,Yes,0,Delaware,80
M,41,3144307f20fa4971ad796f6839058e18,20131124,98000.0,Yes,3,Delaware,80
M,44,20fce895bebe4d5c9ce55fe83ea9ef90,20170808,50000.0,Yes,0,Delaware,80
M,66,b6000db934b145d0951f31b4adf33a40,20171019,45000.0,Yes,5,Delaware,80
M,45,98da26ac30d94be693bc1c0050b73aae,20180425,93000.0,Yes,0,Delaware,80
M,35,b2612e7f07c34a03897fbd6dc0d27aad,20180323,33000.0,Yes,5,Delaware,80
M,37,fcab73d6aea946eba8569dee5141738b,20171214,30000.0,Yes,2,Delaware,80
M,61,fbdf7c5f1eb440a3872c80a82927e86f,20180406,67000.0,Yes,4,Delaware,80
M,51,9349734e54b34d6abda55a6456fc16f5,20171213,40000.0,Yes,5,Delaware,80
M,52,f83c4df46cdf4622881b2560c356c619,20150901,73000.0,Yes,0,Delaware,80
M,37,be0da26df72e417f81be20847a072002,20171111,34000.0,Yes,1,Delaware,80
M,54,b89f5ad3d676421a93b967dade2cccb4,20180611,64000.0,Yes,2,Delaware,80
M,55,46aeb00f90d24417bf50714359cd0ea5,20160830,119000.0,Yes,4,Delaware,80
M,42,1abf52a6ee1f44dd90ef5308bc8aa959,20180527,44000.0,Yes,2,Delaware,80
