gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,20,4e6eb10de9744995be7496f5b1cc7bcf,20150812,32000.0,Yes,2,West Virginia,124
M,28,e6590c7f954f4ff482c069b45070b351,20130924,68000.0,Yes,0,West Virginia,124
M,30,9c723149d24b4e4792182c8f7c0da6c3,20170409,43000.0,Yes,1,West Virginia,124
M,51,f1e9e202ab9b479f85f3340c5bd31e9d,20150826,93000.0,Yes,4,West Virginia,124
M,55,cf5e1f22460c47868c548fc4ffc6dfec,20160607,79000.0,Yes,2,West Virginia,124
M,64,352365e0b86342689793a4be4841d920,20180310,61000.0,Yes,0,West Virginia,124
M,20,1d755c218f714559a57ee7df7e6b1ca0,20160110,62000.0,Yes,3,West Virginia,124
M,48,0e5b96f4d09a4bad94da8b04b0ed9a4e,20140801,94000.0,Yes,2,West Virginia,124
M,42,af9271c4812545a9918c9fba7b082db2,20160320,63000.0,Yes,5,West Virginia,124
M,51,086dc8a56e3d467d81bf7e47efca0404,20170714,81000.0,Yes,4,West Virginia,124
M,41,147118864d59460989e5db374690d1bf,20171124,65000.0,Yes,2,West Virginia,124
M,51,050cdb2d5b4b4bb3b1c612e17e0e8c1b,20170219,67000.0,Yes,2,West Virginia,124
M,57,f87b27581615423f892a6ff0d40fa696,20170811,65000.0,Yes,4,West Virginia,124
M,58,ea7f246ae5d0470b980f8fc154177b18,20160424,45000.0,Yes,1,West Virginia,124
M,60,ee9513c6c8a3410e921d70e8522b0e2b,20171217,46000.0,Yes,2,West Virginia,124
M,32,6f72b97a722449dba554f7c78a9112ca,20170802,68000.0,Yes,2,West Virginia,124
M,51,a634dd39d760460cb70cf96a2467637f,20171116,34000.0,Yes,4,West Virginia,124
M,51,f8a65501eb514811872b5438a75d618b,20171116,79000.0,Yes,0,West Virginia,124
M,50,f4364aab22b54f79b1c5ece4dfb550bb,20180106,65000.0,Yes,3,West Virginia,124
M,55,45231f3dbbb346f6902b268a4169eaa3,20180329,62000.0,Yes,3,West Virginia,124
M,60,d8caa73d26d34770847f584020421eba,20170227,66000.0,Yes,5,West Virginia,124
M,64,89df998636e744a981d7c907e778bea7,20160410,55000.0,Yes,0,West Virginia,124
M,44,468bb5ff07704786ba4cd4a7611e72f3,20171010,77000.0,Yes,0,West Virginia,124
M,51,f78d6294f1f5420484813dc91bd68ccd,20170102,62000.0,Yes,2,West Virginia,124
M,38,1e2259a131074464851efe535dd17634,20170913,32000.0,Yes,2,West Virginia,124
M,56,62e0a89f636546a784c46ed29e80393c,20180219,58000.0,Yes,0,West Virginia,124
M,64,d8646eddea324b1eaa42bbe3b45769e1,20130918,71000.0,Yes,2,West Virginia,124
M,61,352d5ef7eadd4933907c8a1428fca571,20180708,65000.0,Yes,1,West Virginia,124
M,62,0c7ba4aca9f3477ba0d105f3763f5871,20171008,94000.0,Yes,0,West Virginia,124
M,25,eba6b7c84ad749b6bcd18fd0bc8dc589,20160802,66000.0,Yes,2,West Virginia,124
M,49,7a9f8ceadd1449e9b83e072dc4bbb870,20150326,58000.0,Yes,2,West Virginia,124
M,66,8be58f600459402b9ec6f2c80bd7d364,20170901,108000.0,Yes,4,West Virginia,124
M,33,f576cc0ee40c4cb2b0f358afe5ecdcf8,20180113,39000.0,Yes,0,West Virginia,124
M,32,872b4afbb72f4aed8629e5ac9d81ed57,20171208,58000.0,Yes,1,West Virginia,124
M,21,44a49d74b66041c397dc80b225a7ddad,20170803,43000.0,Yes,5,West Virginia,124
M,31,515d4d9094964a188166571ec1f72c1d,20170811,41000.0,Yes,4,West Virginia,124
M,66,713ea3c455b14fa3b18d47f15ef150a9,20180211,61000.0,Yes,4,West Virginia,124
M,19,87091420f60c4c2fb515e859f7a42b93,20171031,34000.0,Yes,4,West Virginia,124
M,63,30a7268e872746cc8d26a28faa8cec16,20140905,61000.0,Yes,4,West Virginia,124
M,42,18a0d61beab64b218454834f068f3f52,20180110,32000.0,Yes,4,West Virginia,124
M,46,96804b88f02c468a8cda552b69141a74,20151227,53000.0,Yes,2,West Virginia,124
M,51,2524958e4c684e508ec5c42e5600ec20,20150816,64000.0,Yes,4,West Virginia,124
M,26,1f40222bfa09464e96ad1a885beddba5,20150106,50000.0,Yes,0,West Virginia,124
M,36,9e2ba3d151564f86900754e6036febba,20160307,72000.0,Yes,2,West Virginia,124
M,59,f8f93bb8fed449d5afb965e6f93fe107,20160524,85000.0,Yes,0,West Virginia,124
M,52,52e757485b5c4fc2b4b3fe9297aa1a14,20171020,47000.0,Yes,1,West Virginia,124
M,65,6f2fad7188ca4e378162b754a877a0fd,20160811,59000.0,Yes,1,West Virginia,124
M,64,9ce7abbdb0364df3ae0875335f46a6cf,20151108,46000.0,Yes,1,West Virginia,124
M,53,70ad38ba603b4703a521c46554fda1c5,20170825,38000.0,Yes,1,West Virginia,124
M,30,aed59d1f47be4f73ba402ede49666b7a,20180518,58000.0,Yes,2,West Virginia,124
M,31,e1608bdec1874b8db0d4fd425ba559f9,20180118,52000.0,Yes,3,West Virginia,124
M,37,10c8734cbcc744a1975c581e4382d168,20180226,57000.0,Yes,2,West Virginia,124
M,54,499c63d1cf77406b91a7ee5a6699cbcc,20171220,113000.0,Yes,1,West Virginia,124
M,62,127cc245611447968a42df9c164bcd48,20180320,94000.0,Yes,5,West Virginia,124
M,54,949c1dc445584287852cce6b8bbd2803,20180205,42000.0,Yes,2,West Virginia,124
M,45,00d91c5919514448bc4f718e4e3f26ab,20180125,88000.0,Yes,5,West Virginia,124
M,46,d17e1e62ec1d44239803e0aebe2c0949,20160406,41000.0,Yes,5,West Virginia,124
M,51,b5884556ad104aa89f16f6a81b1a79d0,20170212,42000.0,Yes,3,West Virginia,124
M,59,1dbc248dfdbe4c5a966bb5dd5a63f899,20170812,63000.0,Yes,3,West Virginia,124
M,53,a876a62f41174da5a4694db91b14cba4,20180315,54000.0,Yes,2,West Virginia,124
M,49,295b2fae25c2477bba8d22d6e41ede2d,20180120,51000.0,Yes,0,West Virginia,124
M,64,0200f61c69da4c2ea078842cdaf234e6,20161210,76000.0,Yes,1,West Virginia,124
M,54,7d1dd620977d4d61a5a8c172b3b68147,20161109,61000.0,Yes,3,West Virginia,124
M,54,2430f060c40a4ab9915b763d075b36ab,20180418,72000.0,Yes,1,West Virginia,124
M,49,4d361ae9efea4d1383a233e5853da745,20180327,52000.0,Yes,2,West Virginia,124
M,58,731bc41295b343c5b3828ff0bfe7a494,20180514,30000.0,Yes,2,West Virginia,124
M,55,5904d97a58774a35b16cce7227f2aafb,20171103,60000.0,Yes,2,West Virginia,124
M,47,0fa86ae026dc4ed3a9ec0f4676239e9d,20180506,89000.0,Yes,1,West Virginia,124
M,51,a6af69d4f60e49adb49022aba7a6392b,20170308,85000.0,Yes,1,West Virginia,124
M,20,9a3f45cf29ef428b932492c7a5d6ac52,20161019,70000.0,Yes,5,West Virginia,124
M,41,d4dd357e57854084b74013a31ae8c79f,20180718,64000.0,Yes,2,West Virginia,124
M,58,b58cb099874a4d3990cc7159630b9f6a,20180223,103000.0,Yes,2,West Virginia,124
M,26,6d7d772a795641ceb849c9cf357b4958,20161120,46000.0,Yes,0,West Virginia,124
M,47,99bab80d141440859b6e09bf4fd9bda9,20171103,34000.0,Yes,0,West Virginia,124
M,47,f219164c8cf3420194312ecc45a5d238,20171223,62000.0,Yes,0,West Virginia,124
