gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
F,69,8e7c7465e98c43d8a01f51e2b5c29542,20130918,37000.0,No,2,Florida,25
F,76,ab66a363907e43e9a7cd535f1578245b,20180314,47000.0,No,4,Florida,25
F,73,a2b7a0b3487a4d779ddf4e11a034e2ee,20180419,91000.0,No,1,Florida,25
F,74,2c5c63e5124e417b8504f76c868a4190,20151224,107000.0,No,3,Florida,25
F,70,13b7b2eccf664a329d83d2a238a9a11d,20180613,74000.0,No,0,Florida,25
F,89,4264b1d027cc493281bba4f44bfedaca,20171114,87000.0,No,2,Florida,25
F,72,f8aedd0cbea0419c806842b4265b82e5,20160811,72000.0,No,2,Florida,25
F,89,3dae0eadb47149b0b9b548d14548524b,20180114,65000.0,No,4,Florida,25
F,69,23f9e3baf42b43148fee9bbbc3530c7a,20170927,87000.0,No,1,Florida,25
F,74,c84fe4915ef74c7f9e81b003d3ecf54c,20171220,83000.0,No,2,Florida,25
F,71,87efa556dd48400cb4231a273e088bcf,20171207,105000.0,No,2,Florida,25
F,79,688e4f2487d44ad8bbcc0f96936f42d6,20180711,106000.0,No,1,Florida,25
F,74,4e5923e5deab4d5cb1624a0b1cc9909c,20180517,103000.0,No,2,Florida,25
F,76,978d48db5c714a4490d904412f85b502,20150906,114000.0,No,4,Florida,25
F,85,50fb5c0c6b1b4f43bd5f4a818dddb513,20160302,71000.0,No,0,Florida,25
F,76,c6a2cd4fdc104ea5896ac60300f6842d,20170311,71000.0,No,2,Florida,25
F,64,aec532a91d9948cb828cc657fa27fce2,20160225,81000.0,No,4,Florida,25
F,70,01ef4c6618b64334a15914ff9963eaac,20171109,92000.0,No,1,Florida,25
F,68,4c1c14245a1f4b138ae662fe2243342f,20171126,50000.0,No,1,Florida,25
F,83,0872d0fa41104fcaaf143ddc1b81a420,20170430,73000.0,No,2,Florida,25
F,80,85727ebd2e324b60839c149682294ba7,20180110,48000.0,No,1,Florida,25
