gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,54,17e445a1d599462983560919c20009df,20161206,93000.0,Yes,3,Minnesota,168
M,55,3ade1139f5ba498087716e9735366da3,20150923,112000.0,Yes,2,Minnesota,168
M,54,48931b15ed76473f84216f5d2f3980b1,20150811,92000.0,Yes,5,Minnesota,168
M,41,2fca63280f1d4bc2800844dc3a20023f,20171116,71000.0,Yes,2,Minnesota,168
M,30,da9557652a704bb59cbc84cbf2b7f7d8,20180621,53000.0,Yes,2,Minnesota,168
M,43,479134f6760f4d69b5f368075ac1aca1,20150109,32000.0,Yes,3,Minnesota,168
M,49,0c286a286b4a4ed982768df3a7e8a8d1,20171108,40000.0,Yes,4,Minnesota,168
M,47,e7147567b7de4eb4a0ca7d48a3388855,20170806,53000.0,Yes,0,Minnesota,168
M,45,07455479fc8c4b5aba6c50955a5ca60f,20180514,51000.0,Yes,2,Minnesota,168
M,48,b18a188c09fc4257b91b498b0d1ef004,20170606,119000.0,Yes,2,Minnesota,168
M,30,393e8a6c83dd4d4d9afac6dd2115f807,20141209,63000.0,Yes,0,Minnesota,168
M,63,7eda9728df624f09b3aec88e0aebcf6a,20150925,96000.0,Yes,4,Minnesota,168
M,29,883df6ab4b364bbd85c2373430e12c7e,20140620,65000.0,Yes,0,Minnesota,168
M,50,a0c665be4a3d4240ba24e427776535cf,20130815,66000.0,Yes,0,Minnesota,168
M,55,83d2641895054948946aa6e898b85632,20151208,85000.0,Yes,2,Minnesota,168
M,52,2e5b856461cd46d1b4fa139ac4741135,20180423,64000.0,Yes,1,Minnesota,168
M,53,f7178f6391fc4b698ea2e04bd7ffe512,20180506,49000.0,Yes,1,Minnesota,168
M,38,9f9651ad180f4b6291a58455eee9f2ff,20150113,54000.0,Yes,3,Minnesota,168
M,65,19eff2554d094649a115ea5320dd9e8a,20180213,90000.0,Yes,0,Minnesota,168
M,26,d1266f8716544f34b3e46ac01a5b284a,20171001,73000.0,Yes,0,Minnesota,168
M,21,ab2624e8d4164dff985331e0bd967796,20171230,44000.0,Yes,3,Minnesota,168
M,31,a9035280036b4e21bfe017153319c1b3,20130915,58000.0,Yes,2,Minnesota,168
M,29,671a142bc07e47389b920cb0c37793bd,20180125,67000.0,Yes,2,Minnesota,168
M,28,ac83538a4c4a4173ae663b656fcb14ec,20180301,36000.0,Yes,2,Minnesota,168
M,42,b6eefa7f1b2d4680bfd4d17f524a7648,20171022,45000.0,Yes,3,Minnesota,168
M,50,4987202c490a4c5b8c4fe1387dd6e888,20140211,37000.0,Yes,0,Minnesota,168
M,62,a024732dd4f14bb28d2292422371fec2,20150911,56000.0,Yes,0,Minnesota,168
M,60,b424a0f1122a45e691b5f40b3779e5c9,20150429,57000.0,Yes,2,Minnesota,168
M,40,33be916683434fa3b66027d490a33e2c,20170427,56000.0,Yes,1,Minnesota,168
M,46,3b0daacc4b0842fcb83ff8a4e842fa81,20180502,95000.0,Yes,0,Minnesota,168
M,40,77319fb963f74b25832afcd269a8735a,20170112,68000.0,Yes,2,Minnesota,168
M,56,9587e583fdc64eefa78719df9a79c098,20171101,42000.0,Yes,2,Minnesota,168
M,40,7d2c8f16e3fe45fc87dfd2d3112e5773,20180324,42000.0,Yes,0,Minnesota,168
M,56,41c277ecffe74f16be9c7033c632340c,20141126,51000.0,Yes,3,Minnesota,168
M,36,b67d6050ad214bb9800bc8f47b48b8bb,20180505,48000.0,Yes,1,Minnesota,168
M,47,1cf24c771801476294824c4387196508,20131110,30000.0,Yes,0,Minnesota,168
M,67,9eac14a099914474a4b2f04b91e3b90d,20180301,51000.0,Yes,0,Minnesota,168
M,30,3bd3b7ffb14d49f5bc6dac95ede945aa,20171008,41000.0,Yes,2,Minnesota,168
M,39,822184e755d342f0b4900a1f054d9de0,20171208,50000.0,Yes,0,Minnesota,168
M,27,9ba2de5e616d470ca1aa3a7e4ca18a95,20180703,41000.0,Yes,0,Minnesota,168
M,24,b86b34116238466aba2a7c5b9b9f96aa,20180320,65000.0,Yes,4,Minnesota,168
M,58,6c5e96c7d498491081939556c9857384,20150919,84000.0,Yes,3,Minnesota,168
M,45,9cb7108abb1f4073806a00302faa8b44,20170904,55000.0,Yes,2,Minnesota,168
M,21,5cef0c15057e493d8e90eaa4fb85b4c3,20170916,45000.0,Yes,4,Minnesota,168
