gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,67,62274260252f4b04962ec2f85295b447,20160105,56000.0,No,0,Washington,143
M,63,319abe74a62949209cb8a5531f89b3fd,20171226,49000.0,No,0,Washington,143
M,66,f4c75d8d43054e86993529f63ca54f00,20170523,54000.0,No,0,Washington,143
M,25,1698291a4a474d84b7d7fc2e24ab684a,20140711,60000.0,No,0,Washington,143
M,19,a906c9eb943e4fbab2655d893a372705,20150824,46000.0,No,3,Washington,143
M,63,18bd0776b46a498594fb139a9f7613a7,20170820,70000.0,No,0,Washington,143
M,67,c72d471dc4314ffdb062c0775e77a09d,20170918,118000.0,No,3,Washington,143
M,36,8f6aad9d78ae48e4a815c988e01ec52d,20170818,41000.0,No,4,Washington,143
M,37,d448f3b1ae614e0dbc483eeca1aad7a7,20180407,42000.0,No,2,Washington,143
M,34,6f4c35aae5164c67bd28e9eff9a3b673,20161012,45000.0,No,1,Washington,143
M,36,8104ee2ff11d4121b0249712a0b4a799,20180528,47000.0,No,1,Washington,143
M,58,0ab5c869c82648e88d2780562e7835d8,20180116,71000.0,No,3,Washington,143
M,66,9573bc0a92274a6db95027b7eb789571,20160209,70000.0,No,3,Washington,143
M,31,30230e56beb04882aacc6b233a84698a,20151218,44000.0,No,3,Washington,143
M,64,f4f6298b02954c8c9967e83e4ac8ef33,20170805,117000.0,No,0,Washington,143
M,31,8242c1a47ab04f29b1bcac3a3722d568,20171227,45000.0,No,4,Washington,143
M,30,5f6c5be2b4f646e6b4dede651bd79ed8,20180627,45000.0,No,0,Washington,143
M,31,519535de1dd84ed79b9ddbdf00e9002b,20140213,44000.0,No,3,Washington,143
M,41,b7509d7b888e4ab197ea253b57f7988c,20141116,55000.0,No,0,Washington,143
M,37,4d034de6d0de4b08a1f44929300bc077,20171021,44000.0,No,1,Washington,143
M,47,8546396e46394221a3d889aba0593e5a,20171024,31000.0,No,4,Washington,143
M,42,65b016b2a4b5404187395c8ca9a8e00d,20180612,59000.0,No,2,Washington,143
M,58,d863024f0db64e079769240173649f74,20150527,90000.0,No,0,Washington,143
M,52,f1d1cc9a1dec48ceb5b1afceb6fc3ce3,20180225,80000.0,No,2,Washington,143
M,63,332ff81fccdc4ac4a719f16ce9d5f683,20180519,72000.0,No,3,Washington,143
M,30,0ef5270c4e634eccbfcf23a172921a8d,20161119,31000.0,No,2,Washington,143
M,58,d8ac2ffea6e742ef949e4d96097e5c5d,20170303,96000.0,No,0,Washington,143
M,35,e3325dbf54de4e3f805d856ec918b757,20170716,33000.0,No,1,Washington,143
M,58,9f6b1e6057cc413ea67c1f194f0d977d,20170919,38000.0,No,2,Washington,143
M,67,0e5242be49104c608825b24ee7b85fad,20180510,65000.0,No,3,Washington,143
M,22,b3ba57dfc2d740f5807da2b270e96825,20170807,68000.0,No,2,Washington,143
M,38,aa51db1856d34ffcb7f275bf195aa870,20180713,51000.0,No,2,Washington,143
M,32,cabc2b86a6d44f6b931f2bf546f593ab,20170806,30000.0,No,0,Washington,143
M,32,bc36862e6db048a6831b7707fc0a819d,20170120,45000.0,No,3,Washington,143
M,60,c89b6c5cfbfb49f8990d39dcb15d0dfe,20180130,67000.0,No,3,Washington,143
M,45,c7bc19730cb1457280ea3719501cf269,20140911,63000.0,No,3,Washington,143
M,25,44aafdbee1944c2cb759500928bb7a76,20180303,47000.0,No,1,Washington,143
M,41,15c7845f03444fd19d70057a48f01aed,20171215,54000.0,No,0,Washington,143
M,61,537d1682c42740218162e3bca53b9552,20140928,98000.0,No,1,Washington,143
M,41,8da7dbbe9db544c994ef7ee31cfadd60,20161125,58000.0,No,1,Washington,143
M,64,a5e5775db2d543128d8057c39ac59396,20171118,67000.0,No,2,Washington,143
M,50,a94c6c131ec94ba3945d3e906c4b14b8,20141119,61000.0,No,4,Washington,143
M,46,6b979cb1a50745ca9b2cea296b0918c3,20150110,98000.0,No,1,Washington,143
M,56,e51a2509f6104849858a3b00f69c582e,20180213,84000.0,No,0,Washington,143
M,45,f92d8e933dae400f8a215e23fe567259,20171007,63000.0,No,3,Washington,143
M,50,66cc83ad312a4b728956e888e0812051,20180401,70000.0,No,1,Washington,143
M,64,bdf1c179bfe648408b5a4ffa074ec5f6,20150926,75000.0,No,0,Washington,143
M,23,25c89cd833a04d51b76510b1ae335476,20170619,59000.0,No,2,Washington,143
M,57,2c57db8a0bce4a03b15190fc64177cc8,20180703,55000.0,No,0,Washington,143
M,51,991d346a4fbf477492216394f803cf70,20180221,89000.0,No,0,Washington,143
M,28,021616b8deea46438e3badc7fca5894d,20161218,64000.0,No,0,Washington,143
M,47,ff4bfebc3c92451aa546c7e100be0de4,20160513,43000.0,No,1,Washington,143
M,58,e7f53eb7aba343e09c8975e998cdf0a6,20170815,86000.0,No,1,Washington,143
M,23,3f36f34387ec4050bd1b0b2a5180f234,20171123,53000.0,No,2,Washington,143
M,45,c265598aa7be4f9bbd0483fb8069c1a3,20180309,59000.0,No,2,Washington,143
M,62,34f8936517d14baa92a4fb3af6c1e705,20180718,40000.0,No,0,Washington,143
M,58,1dd1b1640ba24bd0807997b9f924d0a6,20150126,47000.0,No,2,Washington,143
M,51,fe46a70abe4c4aa8b1e7a4a28e49d171,20140812,36000.0,No,2,Washington,143
M,28,6046562b4893477b95a0710c089c7130,20180223,65000.0,No,3,Washington,143
M,44,e8d3940d5ad448d9911b28aae5e31536,20180116,89000.0,No,1,Washington,143
M,28,4272f84fac8744f39cca36e2b957926b,20170317,38000.0,No,0,Washington,143
M,48,6e7a3b3499324084b562ca674d681f81,20171015,36000.0,No,3,Washington,143
M,56,9ca81fd80e3a4648a06ac124eb40805c,20140922,80000.0,No,5,Washington,143
M,52,b77a7b51bf384b4ba2b0d893f792edaa,20171101,55000.0,No,0,Washington,143
