gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,49,dbca75f289544e09836322ba2e104854,20180602,59000.0,Yes,0,Maryland,75
M,32,bafc2350ece84692b0db74a6130a213c,20180422,38000.0,Yes,3,Maryland,75
M,28,00c5a385c71a4d3db5e9b4e31e430943,20171003,35000.0,Yes,1,Maryland,75
M,30,f7058c1fbbed48689edd0440b4dd7ae5,20180621,55000.0,Yes,0,Maryland,75
M,50,d87f7a8a8c874c8ab626b8a4f4bf7aef,20160423,86000.0,Yes,2,Maryland,75
M,62,f7c9157f08384ff29f1d11e9388ed4c2,20180128,114000.0,Yes,2,Maryland,75
M,42,0e6943735578469cada541e3654a5693,20150901,48000.0,Yes,3,Maryland,75
M,39,2eb1f939e4e44b11b753af7c44aa6f7f,20171221,37000.0,Yes,4,Maryland,75
M,30,af170e94ddd44e18ac17d7ebb6e09617,20170907,46000.0,Yes,2,Maryland,75
M,39,8c156fed0fca4e888ef352496d715494,20170530,53000.0,Yes,0,Maryland,75
M,48,e1cd83dc22ee4807b6d9742634e64792,20150930,97000.0,Yes,0,Maryland,75
M,55,4e898d4f879740d8a2d630b20f864b16,20170615,71000.0,Yes,3,Maryland,75
M,52,fadaea25f90144b2a350593ae178de70,20171001,57000.0,Yes,2,Maryland,75
M,38,d48ca9287f4c458793c9279c5bb6973e,20170809,38000.0,Yes,4,Maryland,75
M,66,3ab73b41e2ac4e67bb20be75543c1d78,20160118,40000.0,Yes,3,Maryland,75
M,19,70743262fadd4895adf8e5907da3c654,20161019,30000.0,Yes,3,Maryland,75
M,60,7366bef4c288476dab78b09a33d0e692,20170302,52000.0,Yes,0,Maryland,75
M,39,e91dce4a4d0b454e80f5c90dc0eb55ee,20171213,51000.0,Yes,0,Maryland,75
M,62,a54258212fec4086bacd899d252b1088,20171110,68000.0,Yes,0,Maryland,75
M,36,d2f79806cdbc4b68aea25148dcd8d551,20170914,36000.0,Yes,2,Maryland,75
M,49,85eeecda70f54cc2aace0bbdb1771293,20170618,56000.0,Yes,5,Maryland,75
M,59,8e92f0cd54c24f87b8405fa73b818529,20161118,54000.0,Yes,0,Maryland,75
M,37,3e449851dce64101a09e5e11ec1aded9,20180220,54000.0,Yes,1,Maryland,75
M,58,533a4239021f415b8870ca91f0fadc5c,20170606,109000.0,Yes,1,Maryland,75
M,32,b7304b8578f64de99172fa5a49327739,20150908,50000.0,Yes,3,Maryland,75
M,48,38a9ec4b59a549b786ae49c5af104c7f,20160801,32000.0,Yes,4,Maryland,75
