gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
M,52,acbc358a8bf44ba88d0de1f2bec5b2ab,20180130,30000.0,Yes,0,Illinois,66
M,42,91dc71c4e9bd45b0861825c32f5ee8f9,20180325,62000.0,Yes,0,Illinois,66
M,38,bed9fd6cebd64367a9198990c097477f,20180403,33000.0,Yes,3,Illinois,66
M,66,ac3d62b70d7b4cb7ab931cd7c8c6f08b,20171014,50000.0,Yes,3,Illinois,66
M,50,a88b141184c94c2ca3610eca383eafe4,20171010,73000.0,Yes,4,Illinois,66
M,58,a95b19c70d724d968d7cd1a91b1e9033,20160514,117000.0,Yes,3,Illinois,66
M,47,839daabf53df41939a812124a8e0e7aa,20170915,72000.0,Yes,0,Illinois,66
M,49,6b44b3e1ade7466fb73824b4898f8716,20170619,68000.0,Yes,1,Illinois,66
M,65,a9e8d2f0b98e4e7cb9db6ca8382405c6,20170917,68000.0,Yes,2,Illinois,66
M,55,5d24f240be6a451896e2a82a824f2a1a,20160201,66000.0,Yes,2,Illinois,66
M,54,885f2524dae5453680f8767a3816ac23,20151210,88000.0,Yes,1,Illinois,66
M,41,b7ba298aace641d6be40b07ef1305bd7,20180514,78000.0,Yes,3,Illinois,66
M,52,576442c0de6747d292794dbb200c25d1,20160201,38000.0,Yes,2,Illinois,66
M,57,5c43939d39324efab6ac3e0665934ffc,20180106,34000.0,Yes,0,Illinois,66
M,54,98bc341c0a12404bb55dcd592cc84bd0,20180619,67000.0,Yes,2,Illinois,66
M,23,dde7b6ddb8f448a4a49f309939de59f2,20180428,42000.0,Yes,1,Illinois,66
M,57,8cdcacba1ef44cae85558dd47fa23072,20180216,83000.0,Yes,2,Illinois,66
M,63,e28c08db1c7148e3b980903f1eda597c,20160408,38000.0,Yes,1,Illinois,66
M,26,7f4fc4cfd74a404a93b1a411cb906067,20180521,67000.0,Yes,0,Illinois,66
M,60,fbf462221c894f59b9cc5f474d55de99,20161025,79000.0,Yes,2,Illinois,66
M,37,9535686d9d8c419583978b41f993151d,20171016,48000.0,Yes,2,Illinois,66
M,60,10b65a9ff6c24c45b07de5d3bdcd8e33,20160210,34000.0,Yes,1,Illinois,66
M,48,6d8ee9fcbfb14508a2a7fe4f3f65ce61,20170822,42000.0,Yes,0,Illinois,66
M,41,6e87a4c200b141ad972f623c6b534286,20161118,58000.0,Yes,0,Illinois,66
M,51,8a2a5663b6f7405a9ac33e3370701f28,20131007,54000.0,Yes,5,Illinois,66
M,57,377b9773bf3945589b144f0feabeccbb,20140603,55000.0,Yes,0,Illinois,66
M,36,3af27298abd14366aa4568bdd1253c38,20161123,56000.0,Yes,0,Illinois,66
M,54,72cb17e8c761445f8b1a6782c39c9831,20170602,57000.0,Yes,0,Illinois,66
M,37,8c03c9716ffa4825b57af6b5cfee0f82,20180501,39000.0,Yes,1,Illinois,66
M,65,02b5aa5725f94bcb94ca58208015b7bc,20161028,46000.0,Yes,3,Illinois,66
M,43,6d3dc459d8fb4b1fac243b858b5f3653,20130807,86000.0,Yes,1,Illinois,66
M,52,d7a161d80543448caa3217adf68bc965,20171201,74000.0,Yes,3,Illinois,66
M,54,024218e67fa549a4a0a99b32b7b6fbf9,20180308,70000.0,Yes,0,Illinois,66
M,47,e79c466771a942269ef56dcfbf50177a,20171209,83000.0,Yes,2,Illinois,66
M,59,d2b287e7ecd34b628b05a16317b2af9a,20160815,99000.0,Yes,3,Illinois,66
M,49,c1f75b94d45d42b189765a2533b526dd,20180414,88000.0,Yes,2,Illinois,66
M,51,642dcbae782b41409fe3dfee949800ef,20180130,33000.0,Yes,0,Illinois,66
M,51,b3c15b3b44df42a7b48eb27e5e02b13a,20141105,73000.0,Yes,3,Illinois,66
M,20,231f39abf1c14080916f5f81856f7d05,20151203,45000.0,Yes,2,Illinois,66
M,37,5d6346117b314a87b94492d04fa2d71e,20171208,77000.0,Yes,3,Illinois,66
M,48,337013cf783b4d13965c36a1053a3be9,20160206,93000.0,Yes,2,Illinois,66
M,61,a5202f3dd8144b829315ed1823af2e4a,20180528,56000.0,Yes,0,Illinois,66
M,27,a27c674f9562416fa55c927bd678ebe1,20141016,49000.0,Yes,0,Illinois,66
M,51,d03e159b7fbd4da9a87fd265f02720a0,20161114,63000.0,Yes,2,Illinois,66
M,51,356470bccf484ce5a626f5122852087e,20171111,80000.0,Yes,4,Illinois,66
M,31,b68cef801a9d49c08c253d6b1634db4f,20180114,58000.0,Yes,0,Illinois,66
M,42,4634f9d3a56942638f7296b5789e5522,20161031,61000.0,Yes,2,Illinois,66
M,62,1bb6878ed4ed4e5e804829102ad73113,20180726,34000.0,Yes,0,Illinois,66
M,60,c46ed73da4564845b40f2d0ff116bb00,20180317,46000.0,Yes,1,Illinois,66
M,56,dbbd2a13fcae41c8a80a6521b9a46c35,20170212,48000.0,Yes,0,Illinois,66
M,43,24306c53db4a41aca1c2e10cc4f935da,20170517,74000.0,Yes,3,Illinois,66
M,55,c518abca827b42ff81eb5bc49c455b03,20170404,67000.0,Yes,4,Illinois,66
