gender,age,id,became_member_on (year month day),income,ever_married,kids,home_state,Cluster
F,75,78afa995795e4d85b5d9ceeca43f5fef,20170509,100000.0,Yes,0,Florida,1
F,78,c27e0d6ab72c455a8bb66d980963de60,20170616,71000.0,Yes,2,Florida,1
F,96,868317b9be554cb18e50bc68484749a2,20171117,89000.0,Yes,0,Florida,1
F,69,102e9454054946fda62242d2e176fdce,20160814,57000.0,Yes,2,Florida,1
F,79,a3b9b4bf115e4564933ea2e4bc936843,20150415,48000.0,Yes,0,Florida,1
F,78,fe8264108d5b4f198453bbb1fa7ca6c9,20161009,93000.0,Yes,0,Florida,1
F,90,1c587de019994f93a242c6864fd7bc55,20151210,98000.0,Yes,0,Florida,1
F,68,3f4e408b0b2d4ea89dd16d7437d867c1,20160731,84000.0,Yes,3,Florida,1
F,64,f35b342b24734da18a830bb9329a4fbd,20170421,66000.0,Yes,0,Florida,1
F,75,49f22e86d2db41878778d70958dc744e,20180712,87000.0,Yes,2,Florida,1
F,69,4e4c47b460b1414c8ddd459b61f84b9e,20171212,64000.0,Yes,2,Florida,1
F,75,018b8f83176d471db63d9733c741fc8a,20180502,109000.0,Yes,1,Florida,1
F,79,341276cb09ac42ad8473be091b52b082,20171217,99000.0,Yes,4,Florida,1
F,71,8c410d84af08408fb41f953c93ffac27,20180408,56000.0,Yes,5,Florida,1
F,77,78e9be059fce46a1b610f74e0e812a4a,20160219,80000.0,Yes,0,Florida,1
F,68,ad4fd34e9f7e4fd9ae627edd73ca2081,20151229,66000.0,Yes,1,Florida,1
F,78,a1ad0bbe76f8403786baa50ff845bc42,20170604,101000.0,Yes,0,Florida,1
F,75,a97e6f33219c432db82acfa0d19c602d,20130806,69000.0,Yes,3,Florida,1
F,89,4c0b938c4e994b168f0062d7dbb79796,20150722,59000.0,Yes,5,Florida,1
F,69,816f33d96b624c84a890f87694ac4172,20171016,118000.0,Yes,1,Florida,1
F,74,28416e7d96d746fb9c1fb8223d9e4914,20150924,75000.0,Yes,2,Florida,1
F,68,c4a3c86c7b5541cf83d443c2a89e5b5a,20171025,120000.0,Yes,3,Florida,1
F,76,cc40aaa447054294a86c75d79881e35a,20180613,34000.0,Yes,0,Florida,1
F,89,69b02748e2864894b9a425d079d806ca,20180623,83000.0,Yes,2,Florida,1
F,73,07ebe89c877e4328b60f4e5676452ee1,20180507,79000.0,Yes,2,Florida,1
F,83,813f7ade94c14226b49b3ec4ace58718,20150910,114000.0,Yes,0,Florida,1
F,90,58ad7189fe54463fa221873e553f3173,20180101,72000.0,Yes,0,Florida,1
F,72,5fc96150a4994e3c982e723d06d35e8b,20160922,81000.0,Yes,5,Florida,1
F,79,3115295d227b45ba918d691687350672,20180110,85000.0,Yes,0,Florida,1
F,79,50429444a86a4298a64522417070096b,20171026,91000.0,Yes,0,Florida,1
F,86,f7e127d8fc04493385ae51a3b3f6411c,20150506,84000.0,Yes,2,Florida,1
F,75,ae2f9e0ed70f4f3b8667ae2ce7e7e15d,20171102,53000.0,Yes,2,Florida,1
F,84,6e87e9e5ecc847849e15939467ac7d4c,20180125,77000.0,Yes,0,Florida,1
F,68,1cf78b092c964dbbaf4fc82cbaed6c54,20170903,32000.0,Yes,1,Florida,1
F,82,8edaf0e1d7e44db4a81f2c3acec22665,20180123,68000.0,Yes,0,Florida,1
F,83,8bf702aaba5244bfaa580aca1189922b,20180112,99000.0,Yes,3,Florida,1
